model,posterior
nn_full,0.8530971853116581
nn_lv1,0.8561785921527866
nn_lv2,0.8476767595004308
nn_lv3,0.8275458417030761
nn_lv4,0.7608145473176672
xgboost,0.8885572647923364
nn_full,0.8679241354615761
nn_lv1,0.8619412202481707
nn_lv2,0.856440616105329
nn_lv3,0.8243757457357304
nn_lv4,0.7721869139410429
xgboost,0.882240833461818
nn_full,0.8642580827463601
nn_lv1,0.8572737812686517
nn_lv2,0.8492128475082269
nn_lv3,0.8258157553980684
nn_lv4,0.7742487781196132
xgboost,0.8695340029514341
nn_full,0.8543824876461283
nn_lv1,0.8511762746741792
nn_lv2,0.8425307834983281
nn_lv3,0.8113996383462971
nn_lv4,0.745891297091
xgboost,0.8986803010248726
nn_full,0.8848077069784267
nn_lv1,0.8851182539035627
nn_lv2,0.8772936522903806
nn_lv3,0.8512725270358156
nn_lv4,0.7956332861663261
xgboost,0.8823979873487329
nn_full,0.8692594880274169
nn_lv1,0.8580735244986267
nn_lv2,0.849949524989673
nn_lv3,0.8301446508413276
nn_lv4,0.7774747355770939
xgboost,0.8993154329754028
nn_full,0.8849369866942344
nn_lv1,0.8833316292155099
nn_lv2,0.8784588491799473
nn_lv3,0.8502873376785791
nn_lv4,0.7942747555467218
xgboost,0.8761479402098951
nn_full,0.8594802959178224
nn_lv1,0.8603029125678571
nn_lv2,0.8429437409418863
nn_lv3,0.829567576426488
nn_lv4,0.7602015094767121
xgboost,0.8837366535175454
nn_full,0.865107401776775
nn_lv1,0.862782710134051
nn_lv2,0.8624829949047569
nn_lv3,0.8283870554462403
nn_lv4,0.7711777787275205
xgboost,0.8827746361454827
nn_full,0.8673685688984465
nn_lv1,0.8661292110081543
nn_lv2,0.8504719725440383
nn_lv3,0.8290273971467017
nn_lv4,0.7748539550461874
xgboost,0.8794538921357266
nn_full,0.8581924623031432
nn_lv1,0.8566344167897816
nn_lv2,0.8502328249093714
nn_lv3,0.818741859188218
nn_lv4,0.7753345902926778
xgboost,0.8836315909957488
nn_full,0.8625235400738536
nn_lv1,0.8616815768358262
nn_lv2,0.8563338462935306
nn_lv3,0.82618195495577
nn_lv4,0.7758972705649763
xgboost,0.8901822227067828
nn_full,0.875637324912039
nn_lv1,0.8691064705580659
nn_lv2,0.8629672040036889
nn_lv3,0.8355160493773769
nn_lv4,0.7872277742933361
xgboost,0.8669093116143686
nn_full,0.8525097374713786
nn_lv1,0.8555762244165754
nn_lv2,0.8450531564264503
nn_lv3,0.8215964477680675
nn_lv4,0.765741402163002
xgboost,0.8931844006625338
nn_full,0.866179122496747
nn_lv1,0.8731867200648885
nn_lv2,0.857513628680295
nn_lv3,0.8345903711637889
nn_lv4,0.7757635075660253
xgboost,0.887096112767172
nn_full,0.8740339366109625
nn_lv1,0.8686379471513239
nn_lv2,0.8673282089610752
nn_lv3,0.8431526372196266
nn_lv4,0.7914472084256207
xgboost,0.8943196451567543
nn_full,0.8766326419302981
nn_lv1,0.878174007134129
nn_lv2,0.8648124222826256
nn_lv3,0.8440364015128908
nn_lv4,0.7922906608060579
xgboost,0.9000080273705444
nn_full,0.8754633004913008
nn_lv1,0.8778746732286833
nn_lv2,0.86058392248295
nn_lv3,0.8448413921166447
nn_lv4,0.7883969495987372
xgboost,0.8849308098914087
nn_full,0.8617635598110394
nn_lv1,0.8602917716958024
nn_lv2,0.841501461922559
nn_lv3,0.8231920682721087
nn_lv4,0.7599569673690298
xgboost,0.8875110042584964
nn_full,0.8634504553684801
nn_lv1,0.8680751268034276
nn_lv2,0.8514266959849216
nn_lv3,0.8302546596594844
nn_lv4,0.7633544921984807
xgboost,0.8902715827367329
nn_full,0.8793425663366813
nn_lv1,0.8720767715120057
nn_lv2,0.8603353676890025
nn_lv3,0.8432067613135082
nn_lv4,0.7884704270396807
xgboost,0.8753810643861855
nn_full,0.8585191920236385
nn_lv1,0.8488240595030908
nn_lv2,0.8448721483879826
nn_lv3,0.8204520588369211
nn_lv4,0.754635702547737
xgboost,0.8725616491037463
nn_full,0.8603465352033208
nn_lv1,0.8541993019771269
nn_lv2,0.854361877841408
nn_lv3,0.817496618631398
nn_lv4,0.7657956990519577
xgboost,0.8745680267542235
nn_full,0.8556928604381516
nn_lv1,0.8508709616749817
nn_lv2,0.831258497113652
nn_lv3,0.8198348175318361
nn_lv4,0.7428359222085791
xgboost,0.8765516939104211
nn_full,0.8597772787158576
nn_lv1,0.8534636369325409
nn_lv2,0.8439461690840876
nn_lv3,0.8197478559914704
nn_lv4,0.7561161979285023
xgboost,0.8827585701170236
nn_full,0.87095356869868
nn_lv1,0.8647530823990852
nn_lv2,0.8570403667163238
nn_lv3,0.8263718268000911
nn_lv4,0.7751223004271842
xgboost,0.8856679202248989
nn_full,0.8668191212078805
nn_lv1,0.8637712143054429
nn_lv2,0.8574265229009521
nn_lv3,0.8358855039273233
nn_lv4,0.7756154916907273
xgboost,0.886100630381931
nn_full,0.8637663077523722
nn_lv1,0.8642151972314287
nn_lv2,0.85076883234547
nn_lv3,0.8340551406317
nn_lv4,0.772674623346985
xgboost,0.8937159400529455
nn_full,0.8785682049901595
nn_lv1,0.8768139265977357
nn_lv2,0.8605526043616385
nn_lv3,0.8460317094954417
nn_lv4,0.7951040472651133
xgboost,0.8923377442305471
nn_full,0.879307831336501
nn_lv1,0.8740745054633141
nn_lv2,0.8667818071905713
nn_lv3,0.8401081992386039
nn_lv4,0.7850977654621767
xgboost,0.8798504651139497
nn_full,0.8544252009890699
nn_lv1,0.8604456741167311
nn_lv2,0.847386099351409
nn_lv3,0.8221609622701218
nn_lv4,0.759850579905247
xgboost,0.8783862647010682
nn_full,0.8563377084525833
nn_lv1,0.860949730407329
nn_lv2,0.8517830323776034
nn_lv3,0.8139693093165054
nn_lv4,0.7637820357429856
xgboost,0.8951150728866415
nn_full,0.877304888066782
nn_lv1,0.8751356610610311
nn_lv2,0.8664301621513993
nn_lv3,0.8385221259876318
nn_lv4,0.7851006224148082
xgboost,0.8898612349672749
nn_full,0.8705983419054403
nn_lv1,0.8723614745780026
nn_lv2,0.8632743464048825
nn_lv3,0.8390460166962608
nn_lv4,0.7997329517718474
xgboost,0.8869887237655883
nn_full,0.8670437764641485
nn_lv1,0.8656337902650504
nn_lv2,0.8585716844744451
nn_lv3,0.8378690551590711
nn_lv4,0.766219527585707
xgboost,0.8851342432713154
nn_full,0.8715083493519986
nn_lv1,0.8645651143136841
nn_lv2,0.8551648516292722
nn_lv3,0.8275591391090653
nn_lv4,0.7873117522864679
xgboost,0.8839131001103259
nn_full,0.8725259201801583
nn_lv1,0.8678725768976709
nn_lv2,0.8469839731559016
nn_lv3,0.8282634911331948
nn_lv4,0.7879270130425753
xgboost,0.8865123642462099
nn_full,0.8730686430864432
nn_lv1,0.8600517553510154
nn_lv2,0.8609370451742028
nn_lv3,0.8351865489887587
nn_lv4,0.7673910550780474
xgboost,0.8883517037117864
nn_full,0.8728670249676898
nn_lv1,0.8611047901412483
nn_lv2,0.8589969541475092
nn_lv3,0.8327356003165327
nn_lv4,0.7680443834009291
xgboost,0.8818696734674591
nn_full,0.8685229983623404
nn_lv1,0.865802939645461
nn_lv2,0.8475876595615963
nn_lv3,0.8300493645989786
nn_lv4,0.7762076385201369
xgboost,0.8869137129546072
nn_full,0.8665273939791605
nn_lv1,0.8730589800973835
nn_lv2,0.8589863604915201
nn_lv3,0.8338502201183218
nn_lv4,0.7887821415820199
xgboost,0.8897730058682009
nn_full,0.869254735892725
nn_lv1,0.8695585297578949
nn_lv2,0.8626020893204579
nn_lv3,0.8398002832737081
nn_lv4,0.7875522623267054
xgboost,0.8769560431451437
nn_full,0.8664241212881895
nn_lv1,0.8560542341005548
nn_lv2,0.8517255544175087
nn_lv3,0.8320427440511782
nn_lv4,0.7634661555126668
xgboost,0.8827592657193788
nn_full,0.853917450512409
nn_lv1,0.8577571603648615
nn_lv2,0.8394723588730302
nn_lv3,0.8054097023108798
nn_lv4,0.7640685473449034
xgboost,0.8972652026037619
nn_full,0.8742816573263622
nn_lv1,0.8773473068238545
nn_lv2,0.8689176851126956
nn_lv3,0.8359355788700796
nn_lv4,0.8023610852851486
xgboost,0.8984633660268072
nn_full,0.8753741076932223
nn_lv1,0.879000995634701
nn_lv2,0.8694469453926921
nn_lv3,0.8380161575007318
nn_lv4,0.7983424760423855
xgboost,0.8928388974668786
nn_full,0.8787391942854198
nn_lv1,0.8707547093575045
nn_lv2,0.8618541501697417
nn_lv3,0.8350607455764394
nn_lv4,0.7876559029308886
xgboost,0.895511604032072
nn_full,0.881417277583269
nn_lv1,0.86882070836436
nn_lv2,0.8644497855128803
nn_lv3,0.8444762572187247
nn_lv4,0.7875972672640775
xgboost,0.8839068964435712
nn_full,0.8727765701060302
nn_lv1,0.8667348498383418
nn_lv2,0.8650622756155709
nn_lv3,0.8319522864240655
nn_lv4,0.7864381342232253
xgboost,0.8884410871979727
nn_full,0.863910381436388
nn_lv1,0.8627389325526351
nn_lv2,0.8500421314483841
nn_lv3,0.837189974252117
nn_lv4,0.7686305408512483
xgboost,0.8764923846599937
nn_full,0.866458686035299
nn_lv1,0.8639647249444511
nn_lv2,0.8612287540305367
nn_lv3,0.8294684096797574
nn_lv4,0.785890854837077
xgboost,0.8911316233192766
nn_full,0.8676470750562846
nn_lv1,0.867435452870412
nn_lv2,0.8528057983808578
nn_lv3,0.827803182806621
nn_lv4,0.7790165465624461
xgboost,0.8902056180857723
nn_full,0.8689909904598315
nn_lv1,0.86981283817158
nn_lv2,0.8574028778937184
nn_lv3,0.8323303247595036
nn_lv4,0.7862013069678357
xgboost,0.885066778505878
nn_full,0.8686800157873132
nn_lv1,0.8669698263548321
nn_lv2,0.8624410411360602
nn_lv3,0.8392449664120466
nn_lv4,0.776076537422988
xgboost,0.8861137880519162
nn_full,0.869633828465995
nn_lv1,0.8693158432272242
nn_lv2,0.8587275230390721
nn_lv3,0.8362702279336918
nn_lv4,0.7721929482963371
xgboost,0.8704513246670169
nn_full,0.8532507258410229
nn_lv1,0.8467022776584566
nn_lv2,0.8403993895190174
nn_lv3,0.8135867249367119
nn_lv4,0.7595845404593526
xgboost,0.8720487438717168
nn_full,0.8497333887559908
nn_lv1,0.8547812149406265
nn_lv2,0.8452294285419867
nn_lv3,0.8121002504709772
nn_lv4,0.7474163809355251
xgboost,0.8959166546970144
nn_full,0.8767488649994742
nn_lv1,0.8725043673937072
nn_lv2,0.8689765443988487
nn_lv3,0.8481256705334547
nn_lv4,0.8025011236261532
xgboost,0.8997833115434507
nn_full,0.8842134430424065
nn_lv1,0.8850214338372705
nn_lv2,0.8770889878169107
nn_lv3,0.8522411688122188
nn_lv4,0.7963549941772761
xgboost,0.8605644098441392
nn_full,0.837472488023464
nn_lv1,0.8347779377892471
nn_lv2,0.8256872069930339
nn_lv3,0.8034056946331866
nn_lv4,0.7451359239742126
xgboost,0.874374110119121
nn_full,0.8521168522487381
nn_lv1,0.8552398142086636
nn_lv2,0.8455824114639362
nn_lv3,0.8146900460005154
nn_lv4,0.7500394492265915
xgboost,0.8871925066579227
nn_full,0.8661896724626067
nn_lv1,0.8610898998662735
nn_lv2,0.8592849901929014
nn_lv3,0.832647600172907
nn_lv4,0.7751684349449823
xgboost,0.8834360479124053
nn_full,0.8703869309816484
nn_lv1,0.8684702484594616
nn_lv2,0.853721941585331
nn_lv3,0.8295080844769361
nn_lv4,0.7719507305422217
xgboost,0.8805737791006182
nn_full,0.8648241092562389
nn_lv1,0.8597930985653576
nn_lv2,0.8551256854780256
nn_lv3,0.8262879610713894
nn_lv4,0.7691150000701769
xgboost,0.8795193524163908
nn_full,0.859829270282477
nn_lv1,0.8529223369061084
nn_lv2,0.8534196101991202
nn_lv3,0.8167299096049283
nn_lv4,0.7644870144350857
xgboost,0.881687269878691
nn_full,0.864061299647903
nn_lv1,0.8589251235548039
nn_lv2,0.854868378175824
nn_lv3,0.8211837463315809
nn_lv4,0.7740591682275982
xgboost,0.8851736533172667
nn_full,0.8653906151087732
nn_lv1,0.8672337228565951
nn_lv2,0.8568685831894295
nn_lv3,0.8193747264100191
nn_lv4,0.7696222591966333
xgboost,0.8877290741584369
nn_full,0.871050176443143
nn_lv1,0.8687691587019446
nn_lv2,0.8597203913050072
nn_lv3,0.8396226442477202
nn_lv4,0.7730355045496301
xgboost,0.8884316089405143
nn_full,0.8726345982606392
nn_lv1,0.8665136827971855
nn_lv2,0.859029160554721
nn_lv3,0.8308655982611942
nn_lv4,0.7857636703761091
xgboost,0.875867407628013
nn_full,0.851706881540013
nn_lv1,0.8433478046316488
nn_lv2,0.8389289443758016
nn_lv3,0.8153073039379377
nn_lv4,0.7606711667438204
xgboost,0.8916902816636266
nn_full,0.8694792064409103
nn_lv1,0.8616510374288113
nn_lv2,0.85669522468618
nn_lv3,0.8352070220742382
nn_lv4,0.7877293935292872
xgboost,0.8827008331336815
nn_full,0.8618114990642505
nn_lv1,0.8549401486525763
nn_lv2,0.8498830948503058
nn_lv3,0.8260926732518716
nn_lv4,0.7739480217351635
xgboost,0.878013956271779
nn_full,0.8627004590716282
nn_lv1,0.8608781447433764
nn_lv2,0.8577862272263634
nn_lv3,0.8247445193222714
nn_lv4,0.78187208601928
xgboost,0.8870263836761487
nn_full,0.8691980587286896
nn_lv1,0.8623677137535324
nn_lv2,0.8483454141407251
nn_lv3,0.8358808700561488
nn_lv4,0.7624065694858193
xgboost,0.8829921594446912
nn_full,0.8707595130312036
nn_lv1,0.863874249178478
nn_lv2,0.8549845905040971
nn_lv3,0.8280399772842187
nn_lv4,0.7695631743798438
xgboost,0.8824975102318121
nn_full,0.8575677639033035
nn_lv1,0.8571643547502243
nn_lv2,0.8468704240093268
nn_lv3,0.8204334300889461
nn_lv4,0.7628511056913148
xgboost,0.8751448148871299
nn_full,0.8513451271508803
nn_lv1,0.8569789652711636
nn_lv2,0.854235794902864
nn_lv3,0.8228314709970452
nn_lv4,0.7655836648236523
xgboost,0.8741633881018033
nn_full,0.85375882755658306
nn_lv1,0.8516234437658114
nn_lv2,0.8451715300178371
nn_lv3,0.8145896509017422
nn_lv4,0.764799049371132
xgboost,0.8744997313572312
nn_full,0.8541301063707682
nn_lv1,0.852488257369439
nn_lv2,0.839901908737955
nn_lv3,0.8212634244599868
nn_lv4,0.7470130306639536
xgboost,0.8933229801299947
nn_full,0.8724681425108325
nn_lv1,0.8714897935645113
nn_lv2,0.8656332219677363
nn_lv3,0.8462595172936179
nn_lv4,0.7758381005174557
xgboost,0.8914258078009277
nn_full,0.8744715051717249
nn_lv1,0.8767276625493855
nn_lv2,0.8659759222590631
nn_lv3,0.8409569766089514
nn_lv4,0.800458585566399
xgboost,0.8721195666630795
nn_full,0.858112891405678
nn_lv1,0.8563281500218586
nn_lv2,0.8422609955799949
nn_lv3,0.8166126302325628
nn_lv4,0.7617330785610336
xgboost,0.8816348588850188
nn_full,0.868251431969762
nn_lv1,0.8681035713336529
nn_lv2,0.8533569519382714
nn_lv3,0.8350338544062968
nn_lv4,0.7730089645403846
xgboost,0.8847733503612065
nn_full,0.8661998642270229
nn_lv1,0.867004352976178
nn_lv2,0.8601723349120166
nn_lv3,0.8346728902792437
nn_lv4,0.7750709818311483
xgboost,0.8845234713319126
nn_full,0.8708439836599485
nn_lv1,0.8665291077019902
nn_lv2,0.8640396633371746
nn_lv3,0.8339630626066057
nn_lv4,0.7790714620003354
xgboost,0.8858195937800856
nn_full,0.867667985283242
nn_lv1,0.8713756228804278
nn_lv2,0.8542748058947072
nn_lv3,0.8307823489119486
nn_lv4,0.7820711146168434
xgboost,0.8926746653558216
nn_full,0.8697621921280938
nn_lv1,0.8699918762365539
nn_lv2,0.8648778287793963
nn_lv3,0.8431821525520086
nn_lv4,0.7870376244532716
xgboost,0.8948471166123486
nn_full,0.8758746903342863
nn_lv1,0.874326809858284
nn_lv2,0.8677844433655871
nn_lv3,0.8470441499375546
nn_lv4,0.7930633122620447
xgboost,0.8968548623817215
nn_full,0.8832523891127938
nn_lv1,0.8847666486594247
nn_lv2,0.8798048267562375
nn_lv3,0.8489557984632385
nn_lv4,0.8105430181228631
xgboost,0.8909871535412198
nn_full,0.8774118789458699
nn_lv1,0.8746234067440875
nn_lv2,0.8670116823423691
nn_lv3,0.851381073339399
nn_lv4,0.7900417203794512
xgboost,0.9036954632853751
nn_full,0.891120546051967
nn_lv1,0.8875778945126026
nn_lv2,0.8765026259561446
nn_lv3,0.8535151968345644
nn_lv4,0.8003392438717973
xgboost,0.8749616577295871
nn_full,0.8552352598883635
nn_lv1,0.860613743367192
nn_lv2,0.8432128788071044
nn_lv3,0.8074103491372475
nn_lv4,0.7635638711678501
xgboost,0.886897191470494
nn_full,0.8721307648590458
nn_lv1,0.8745084082343038
nn_lv2,0.86146370419469
nn_lv3,0.8338939411091573
nn_lv4,0.7813249149920698
xgboost,0.882818227631138
nn_full,0.863862485511415
nn_lv1,0.8560580994296884
nn_lv2,0.8528911377601481
nn_lv3,0.8296497498290739
nn_lv4,0.7705042875902015
xgboost,0.8911567805517557
nn_full,0.8722168597506701
nn_lv1,0.8728975723196625
nn_lv2,0.8598906380180138
nn_lv3,0.8308735001616647
nn_lv4,0.7873530241985516
xgboost,0.8920739489048525
nn_full,0.8809533435968464
nn_lv1,0.8752466710571007
nn_lv2,0.8701784614053949
nn_lv3,0.8529263712597803
nn_lv4,0.7899793920681272
xgboost,0.8802806636280386
nn_full,0.8605673714377727
nn_lv1,0.8634519743146132
nn_lv2,0.8476322186381785
nn_lv3,0.8133370580065538
nn_lv4,0.7609246590741126
xgboost,0.8739238635620777
nn_full,0.8624291649137507
nn_lv1,0.8566359101468911
nn_lv2,0.8531958605070183
nn_lv3,0.827928434880671
nn_lv4,0.7714721194394331
xgboost,0.896997215744276
nn_full,0.8727381380411544
nn_lv1,0.872531523565448
nn_lv2,0.8622159073635661
nn_lv3,0.8412442562945038
nn_lv4,0.7842799891694999
xgboost,0.8755307632909977
nn_full,0.8484645320166049
nn_lv1,0.8520075696067291
nn_lv2,0.8390069557494733
nn_lv3,0.8193229505248406
nn_lv4,0.7507763406523807
xgboost,0.8713044431324442
nn_full,0.8531302093017026
nn_lv1,0.8532304044083155
nn_lv2,0.8414747175311761
nn_lv3,0.8159971842623002
nn_lv4,0.7622761503723796
xgboost,0.88791389368051
nn_full,0.8745369053130436
nn_lv1,0.8689134201928427
nn_lv2,0.8651093772050648
nn_lv3,0.838796043234877
nn_lv4,0.7922819339432959
xgboost,0.868156846116149
nn_full,0.8398677286300469
nn_lv1,0.83851674076044
nn_lv2,0.8361554624288082
nn_lv3,0.8076852745859449
nn_lv4,0.7562586286561624
xgboost,0.8921285229547213
nn_full,0.8803334565442045
nn_lv1,0.8682120737073844
nn_lv2,0.8656238437350018
nn_lv3,0.8416908820265674
nn_lv4,0.7962628895624531
xgboost,0.8802754670580013
nn_full,0.8608681843139918
nn_lv1,0.8630439536456321
nn_lv2,0.8566182554004929
nn_lv3,0.8249614446981612
nn_lv4,0.7640625430322027
xgboost,0.8899567818446156
nn_full,0.8753772752494741
nn_lv1,0.874121587596648
nn_lv2,0.8677619253195611
nn_lv3,0.8395233818872796
nn_lv4,0.7822073073854713
xgboost,0.8908269559994169
nn_full,0.872779153442479
nn_lv1,0.8680082722678504
nn_lv2,0.861819750194042
nn_lv3,0.8370780348785034
nn_lv4,0.7885256948966969
xgboost,0.8877805692952556
nn_full,0.872936691915676
nn_lv1,0.8640529893446963
nn_lv2,0.8607106897981723
nn_lv3,0.8390725020448134
nn_lv4,0.7800925383131797
xgboost,0.8879454580862992
nn_full,0.8709542958534247
nn_lv1,0.8666883616335679
nn_lv2,0.8609737649576401
nn_lv3,0.8370343450435183
nn_lv4,0.7763595251651956
xgboost,0.8834634017036115
nn_full,0.8630011253897053
nn_lv1,0.8636855756940768
nn_lv2,0.8507902775850433
nn_lv3,0.828142470434675
nn_lv4,0.7642842342658077
xgboost,0.8856272039046313
nn_full,0.8682929243882119
nn_lv1,0.864501886382459
nn_lv2,0.8589440029359473
nn_lv3,0.8330292514239382
nn_lv4,0.7857013788738118
xgboost,0.8741235306533871
nn_full,0.8617398242897227
nn_lv1,0.85127636533235
nn_lv2,0.8417351206378616
nn_lv3,0.8206038305206608
nn_lv4,0.7564129924939906
xgboost,0.8867952319605036
nn_full,0.8641994663005702
nn_lv1,0.8664326971372025
nn_lv2,0.8565853281535928
nn_lv3,0.8377561118117532
nn_lv4,0.7833937597147415
xgboost,0.8928321449720398
nn_full,0.8776869046692655
nn_lv1,0.8743760991795054
nn_lv2,0.8668955223033957
nn_lv3,0.8436650500120747
nn_lv4,0.7919785856802178
xgboost,0.8831930125463011
nn_full,0.865497470341877
nn_lv1,0.8631485632949997
nn_lv2,0.8549563859130279
nn_lv3,0.8299455741123475
nn_lv4,0.7679392831938934
xgboost,0.8837645028847212
nn_full,0.8621218292861876
nn_lv1,0.8661200718456779
nn_lv2,0.8584884375396717
nn_lv3,0.8224977956945512
nn_lv4,0.7679824201396799
xgboost,0.8830894546581041
nn_full,0.8658518122088592
nn_lv1,0.8592881035439134
nn_lv2,0.8536188780743736
nn_lv3,0.8358484189481811
nn_lv4,0.7855181288342968
xgboost,0.9004626714751649
nn_full,0.8873757731253017
nn_lv1,0.8888839034823051
nn_lv2,0.8786905440190814
nn_lv3,0.8454899642526409
nn_lv4,0.7892296643927997
xgboost,0.8874882279304921
nn_full,0.8787805727982427
nn_lv1,0.8621933243677228
nn_lv2,0.8571726069125812
nn_lv3,0.8439062128422478
nn_lv4,0.7955257216152568
xgboost,0.889450863686169
nn_full,0.8666302441730127
nn_lv1,0.8715638718398333
nn_lv2,0.8587846226796687
nn_lv3,0.8307031540255305
nn_lv4,0.7676530740425778
xgboost,0.8893573970800579
nn_full,0.8734036643253491
nn_lv1,0.8679196690311813
nn_lv2,0.8642664193822522
nn_lv3,0.8461879743480129
nn_lv4,0.7965626825259527
xgboost,0.882412773633066
nn_full,0.8591058147026601
nn_lv1,0.8629881310226075
nn_lv2,0.8506461994823155
nn_lv3,0.8191257304909627
nn_lv4,0.7572537975362822
xgboost,0.8730740557548297
nn_full,0.8655045687144428
nn_lv1,0.8578730733297472
nn_lv2,0.8511851487085315
nn_lv3,0.8282719681900095
nn_lv4,0.7757728369950291
xgboost,0.8756001757799284
nn_full,0.8527351618812927
nn_lv1,0.8481208955653147
nn_lv2,0.837031797317383
nn_lv3,0.8073484235168564
nn_lv4,0.7411394844485468
xgboost,0.8846110739926716
nn_full,0.8743101292407737
nn_lv1,0.8632301697447639
nn_lv2,0.8597405088439507
nn_lv3,0.8367498173444088
nn_lv4,0.7768100221800729
xgboost,0.8857911614261711
nn_full,0.871119794942651
nn_lv1,0.8682792059154698
nn_lv2,0.8543328736093804
nn_lv3,0.8279421753460421
nn_lv4,0.7760327794736199
xgboost,0.8850353691982406
nn_full,0.8609601951624125
nn_lv1,0.8603268693374927
nn_lv2,0.8547727127361703
nn_lv3,0.8242365781580234
nn_lv4,0.7739945696787556
xgboost,0.8838710894647545
nn_full,0.8724087781724472
nn_lv1,0.8629307738757257
nn_lv2,0.8542662477123878
nn_lv3,0.8325237211038757
nn_lv4,0.7670565093285172
xgboost,0.8817208576726381
nn_full,0.8703584011618754
nn_lv1,0.8630341528003841
nn_lv2,0.854365981590316
nn_lv3,0.8298496863688215
nn_lv4,0.7726683669226327
xgboost,0.8839611602627286
nn_full,0.8636512584025672
nn_lv1,0.8623520015172307
nn_lv2,0.8471517248980391
nn_lv3,0.8259276079501098
nn_lv4,0.762497347254457
xgboost,0.8719169844078438
nn_full,0.8415340865353312
nn_lv1,0.8417022398921193
nn_lv2,0.8456322928494123
nn_lv3,0.8110292549777426
nn_lv4,0.7589905908105595
xgboost,0.8867363276912925
nn_full,0.8593551872320376
nn_lv1,0.863317184074677
nn_lv2,0.8579051942738279
nn_lv3,0.8275245552648328
nn_lv4,0.7669359074512271
xgboost,0.8815289673668867
nn_full,0.8645416310461926
nn_lv1,0.8635792330864137
nn_lv2,0.8538918322381046
nn_lv3,0.8338780207274127
nn_lv4,0.7834680610974252
xgboost,0.8779031826783458
nn_full,0.8641927899984103
nn_lv1,0.8659438543650794
nn_lv2,0.8518313803301901
nn_lv3,0.832710128750308
nn_lv4,0.7722025422188776
xgboost,0.8811609705041148
nn_full,0.8657092732381866
nn_lv1,0.8568672274612616
nn_lv2,0.8461548612588073
nn_lv3,0.8277485328986365
nn_lv4,0.7632051278803856
xgboost,0.8719654811566613
nn_full,0.8485981802275423
nn_lv1,0.8500200645398935
nn_lv2,0.8357739138779072
nn_lv3,0.8171308460573419
nn_lv4,0.7475369631139794
xgboost,0.8712221433289993
nn_full,0.8489690471398736
nn_lv1,0.8482358839073975
nn_lv2,0.8454943790551388
nn_lv3,0.815487937572216
nn_lv4,0.7664220619993929
xgboost,0.8705829960679441
nn_full,0.8483350977021573
nn_lv1,0.8503054954557117
nn_lv2,0.8423494876920936
nn_lv3,0.8086267400398132
nn_lv4,0.766705675996406
xgboost,0.8836867045761645
nn_full,0.870801047700615
nn_lv1,0.8604535470020459
nn_lv2,0.8555050571765735
nn_lv3,0.8337054408520639
nn_lv4,0.7884374500973386
xgboost,0.8859951813826749
nn_full,0.8659918134879819
nn_lv1,0.8617175781315463
nn_lv2,0.864990844296234
nn_lv3,0.8402359687166059
nn_lv4,0.7752200195545572
xgboost,0.8874023626602416
nn_full,0.8668486559221747
nn_lv1,0.8721357228686989
nn_lv2,0.8541894524086029
nn_lv3,0.8288228410188847
nn_lv4,0.7828315604619164
xgboost,0.8833260711066578
nn_full,0.8644847665705696
nn_lv1,0.863017482265765
nn_lv2,0.8568237780233418
nn_lv3,0.8305076547050323
nn_lv4,0.7639377987582474
xgboost,0.8830614804223207
nn_full,0.8721726540606942
nn_lv1,0.8621575351282419
nn_lv2,0.8513570875560502
nn_lv3,0.828636378490933
nn_lv4,0.7822470803730052
xgboost,0.8878867796374172
nn_full,0.8750437404377633
nn_lv1,0.8673609686731938
nn_lv2,0.8629759834352605
nn_lv3,0.8372737025867528
nn_lv4,0.7739267455257692
xgboost,0.8908012688183269
nn_full,0.876393287297767
nn_lv1,0.8685532176030816
nn_lv2,0.8625622274417831
nn_lv3,0.8419454124165685
nn_lv4,0.7751860492758335
xgboost,0.8783631861794334
nn_full,0.8676129694260464
nn_lv1,0.8659537807652307
nn_lv2,0.8603993402762922
nn_lv3,0.8303285573016391
nn_lv4,0.7843695597989839
xgboost,0.8809313127546895
nn_full,0.8639469837919989
nn_lv1,0.8610756410623335
nn_lv2,0.8534557893617496
nn_lv3,0.8291701196755712
nn_lv4,0.7732016573931143
xgboost,0.8970703194378121
nn_full,0.8835653207098844
nn_lv1,0.8755360618716383
nn_lv2,0.8739681984345198
nn_lv3,0.848688068671125
nn_lv4,0.7980143615263565
xgboost,0.8757000847874882
nn_full,0.85563941981009894
nn_lv1,0.8500331131707036
nn_lv2,0.8475460487877743
nn_lv3,0.8200927462904548
nn_lv4,0.76003933575866
xgboost,0.9017250591693591
nn_full,0.8821239806505574
nn_lv1,0.8809350299032561
nn_lv2,0.8789634637155408
nn_lv3,0.8564185170349736
nn_lv4,0.8047845933086696
xgboost,0.9062845287807131
nn_full,0.8871055033361893
nn_lv1,0.8942039951223677
nn_lv2,0.8764703495493517
nn_lv3,0.8579766719485741
nn_lv4,0.8051167147411833
xgboost,0.8664259785513906
nn_full,0.8530986005116582
nn_lv1,0.8432734560554578
nn_lv2,0.8412883572422803
nn_lv3,0.8147870491869931
nn_lv4,0.7548778911235995
xgboost,0.8783118019388544
nn_full,0.8572677998116722
nn_lv1,0.8562950556127392
nn_lv2,0.8409440643921853
nn_lv3,0.8150226073755693
nn_lv4,0.7541724980139632
xgboost,0.8826607140397718
nn_full,0.862514860469573
nn_lv1,0.8663023823926814
